"","time","MR_mean_summ","MR_sd_summ","maladaptation_time"
"877",877,0.586403926200752,0.297208711291099,1
"878",878,0.545915407155332,0.29632799775185,1
"879",879,0.537647029429713,0.296000413901905,1
"880",880,0.539498325549856,0.297370264553022,0
"881",881,0.552493332534837,0.309729771261974,0
"882",882,0.572192922007362,0.307695495093013,0
"883",883,0.593150553807948,0.308400074062996,0
"884",884,0.571629023271354,0.295373332478316,1
"885",885,0.567752064826941,0.320281695718422,0
"886",886,0.591516541762783,0.311223853909028,1
"887",887,0.595979846122765,0.307060333317207,1
"888",888,0.59110333955554,0.315395738808903,0
"889",889,0.566941895615766,0.311370588448784,0
"890",890,0.593818566286747,0.316612831619887,0
"891",891,0.56527525394507,0.30195933040153,1
"892",892,0.559989671233154,0.308374322309543,0
"893",893,0.581405535390783,0.305043936288189,0
"894",894,0.574413707855759,0.307414416077001,1
"895",895,0.554473687490676,0.310536249060081,1
"896",896,0.552623669706493,0.315099297794002,0
"897",897,0.570761148833302,0.302186109918573,1
"898",898,0.532040732053197,0.322297215832726,0
"899",899,0.526095389998853,0.319682697842488,1
"900",900,0.539602208887401,0.297009322219484,1
"901",901,0.561002950019011,0.300566245600838,1
"902",902,0.550291908484613,0.311389271724901,0
"903",903,0.557644555733305,0.300296478899776,1
"904",904,0.545598678000895,0.303897856331761,1
"905",905,0.541500391542552,0.296121963673791,1
"906",906,0.548620258470455,0.293178157710875,1
"907",907,0.535798427375234,0.303000219815795,0
"908",908,0.565225756184332,0.302244515231529,1
"909",909,0.553978422341788,0.297343654284739,0
"910",910,0.568223487810055,0.29957183029454,1
"911",911,0.582108113360383,0.299104895342911,0
"912",912,0.576407926221497,0.298995109120938,1
"913",913,0.572148736792256,0.312611995966476,0
"914",914,0.548412255786418,0.308421838160116,1
"915",915,0.563039392106523,0.298495597025643,1
"916",916,0.55898130360624,0.294078680750465,1
"917",917,0.555582301234971,0.300868359992726,0
"918",918,0.561206605204189,0.298086901811439,1
"919",919,0.547470490766013,0.32225892331635,0
