"","time","mean_sumsize"
"1354",1354,24756.7
"1355",1355,24912
"1356",1356,24685.1
"1357",1357,24447.5
"1358",1358,24459.6
"1359",1359,24806
"1360",1360,24247.5
"1361",1361,24683.7
"1362",1362,24912.7
"1363",1363,24916.3
"1364",1364,24431.2
"1365",1365,24512.6
"1366",1366,24536.8
"1367",1367,23934.4
"1368",1368,24833
"1369",1369,24553.6
"1370",1370,24695.2
"1371",1371,24522.9
"1372",1372,24039.8
"1373",1373,23960.8
"1374",1374,23954.8
"1375",1375,24378.7
"1376",1376,25273.4
"1377",1377,24509
"1378",1378,24410.9
"1379",1379,24590.6
"1380",1380,24760.3
"1381",1381,24530.7
"1382",1382,24963
"1383",1383,24846.5
"1384",1384,24982.1
"1385",1385,25044.8
"1386",1386,24669.2
"1387",1387,24397.5
"1388",1388,24676.6
"1389",1389,24601.3
"1390",1390,24628.1
"1391",1391,24742
"1392",1392,23943.6
"1393",1393,23938.5
"1394",1394,24394.8
"1395",1395,24888.4
"1396",1396,24684.3
"1397",1397,25220.2
"1398",1398,24972.5
"1399",1399,23983.4
"1400",1400,23763.1
"1401",1401,24411.5
"1402",1402,24692.5
"1403",1403,24508
"1404",1404,24650.2
"1405",1405,24842.2
"1406",1406,24627.6
"1407",1407,24591.9
"1408",1408,24823.6
"1409",1409,24690.7
"1410",1410,24469.4
"1411",1411,24441.7
"1412",1412,24471.1
"1413",1413,24601.3
"1414",1414,24620
"1415",1415,24823.1
"1416",1416,24182.2
"1417",1417,24551.6
"1418",1418,24653
"1419",1419,24731.6
"1420",1420,25297.6
"1421",1421,25074.1
"1422",1422,24957.8
"1423",1423,24654.7
"1424",1424,24687.4
"1425",1425,24912.8
"1426",1426,24629.7
"1427",1427,24814
"1428",1428,24695.5
"1429",1429,24359.3
"1430",1430,24470.4
"1431",1431,24522.7
"1432",1432,24635.3
"1433",1433,24709
"1434",1434,24631.4
"1435",1435,24713.3
"1436",1436,24818.1
"1437",1437,24708.7
"1438",1438,25046.8
"1439",1439,24098.5
"1440",1440,24178.8
"1441",1441,24306.6
"1442",1442,24408.8
"1443",1443,24233
"1444",1444,24540.3
"1445",1445,24279.9
"1446",1446,24588.6
"1447",1447,24287.7
"1448",1448,24151.9
"1449",1449,24437.3
"1450",1450,24344.6
"1451",1451,24901.1
"1452",1452,24880.7
"1453",1453,24291.1
"1454",1454,24666.1
"1455",1455,24274
"1456",1456,24209.1
"1457",1457,24391.1
"1458",1458,24299.7
"1459",1459,24586.1
"1460",1460,24758.6
"1461",1461,24643.1
"1462",1462,25040.1
"1463",1463,25125
"1464",1464,24626.2
"1465",1465,24502.6
"1466",1466,24945.8
"1467",1467,24234.2
"1468",1468,24164.6
"1469",1469,24807.4
"1470",1470,25097.1
"1471",1471,24571.3
"1472",1472,24115.3
"1473",1473,24183.4
"1474",1474,24815.9
"1475",1475,24868.8
"1476",1476,24849.9
"1477",1477,24615.3
"1478",1478,24479.9
"1479",1479,24818.5
"1480",1480,24698.9
"1481",1481,24892
"1482",1482,24773.4
"1483",1483,24687.2
"1484",1484,24615.9
"1485",1485,24651.7
"1486",1486,24726.6
"1487",1487,25019.6
"1488",1488,24781.4
"1489",1489,24794
"1490",1490,24415.2
"1491",1491,24583.9
"1492",1492,24265.4
"1493",1493,24382.8
"1494",1494,24766.6
"1495",1495,24735.8
"1496",1496,24407.4
"1497",1497,24303.6
"1498",1498,24635.6
"1499",1499,24584
"1500",1500,24450.3
"1501",1501,24645.8
"1502",1502,24426.4
"1503",1503,24070.8
"1504",1504,24793.7
"1505",1505,24811
"1506",1506,24877.8
"1507",1507,24576.3
"1508",1508,24475.4
"1509",1509,24574.1
"1510",1510,24716.1
"1511",1511,24558.7
"1512",1512,24515.1
"1513",1513,24766.1
"1514",1514,25243.5
"1515",1515,24606.7
"1516",1516,24147.7
"1517",1517,24842.9
"1518",1518,25082.7
"1519",1519,24628.1
"1520",1520,24176.6
"1521",1521,24363.7
"1522",1522,24606.1
"1523",1523,24335.9
"1524",1524,24732.4
"1525",1525,24183.5
"1526",1526,24392.3
"1527",1527,24340.7
"1528",1528,24219.1
"1529",1529,24744.2
"1530",1530,25050.7
"1531",1531,24230.3
"1532",1532,24876.8
"1533",1533,24601.9
"1534",1534,24136.3
"1535",1535,24565.5
"1536",1536,25061.3
"1537",1537,24920.6
"1538",1538,24760
"1539",1539,24759.4
"1540",1540,24060.8
"1541",1541,24690.7
"1542",1542,24064.2
"1543",1543,24201
"1544",1544,24588.9
"1545",1545,24222.6
"1546",1546,24521.9
"1547",1547,24633
"1548",1548,24285.3
"1549",1549,24759.7
"1550",1550,24652.7
"1551",1551,24572.8
"1552",1552,24773.2
"1553",1553,24105.6
"1554",1554,24178.5
"1555",1555,24574.2
"1556",1556,24299.6
"1557",1557,24316.3
"1558",1558,24901.7
"1559",1559,24782.5
"1560",1560,24267.1
"1561",1561,24327
"1562",1562,24405.7
"1563",1563,23925.9
"1564",1564,24467.5
"1565",1565,24637.9
"1566",1566,24926.9
"1567",1567,24328.2
"1568",1568,25031.5
"1569",1569,24260.2
"1570",1570,24159.7
"1571",1571,24499.4
"1572",1572,24640.1
"1573",1573,24614.2
"1574",1574,24369.1
"1575",1575,25002.3
"1576",1576,24580.2
"1577",1577,24519.4
"1578",1578,25181.6
"1579",1579,25067.6
"1580",1580,24457.4
"1581",1581,24791.1
"1582",1582,24354.9
"1583",1583,24277.8
"1584",1584,24318.9
"1585",1585,24355.8
"1586",1586,24257.4
"1587",1587,24390.6
"1588",1588,23996.1
"1589",1589,23910.4
"1590",1590,24429.5
"1591",1591,24073.5
"1592",1592,24832.2
"1593",1593,24116.1
"1594",1594,24445.8
"1595",1595,24794.1
"1596",1596,24994.7
"1597",1597,24989.3
"1598",1598,24476.7
"1599",1599,24596.4
"1600",1600,24372.3
"1601",1601,24252.7
"1602",1602,23991.6
"1603",1603,24823.7
"1604",1604,24070.9
"1605",1605,24354.1
"1606",1606,24374.1
"1607",1607,24629.3
"1608",1608,24790
"1609",1609,24591.3
"1610",1610,24756.1
"1611",1611,24747.4
"1612",1612,24981.6
"1613",1613,24564.4
"1614",1614,24857.3
"1615",1615,24968.3
"1616",1616,24354.4
"1617",1617,24861
"1618",1618,24678.2
"1619",1619,24814.3
"1620",1620,24840.3
"1621",1621,24765.9
"1622",1622,24472.8
"1623",1623,24531.4
"1624",1624,24615.8
"1625",1625,24622.5
"1626",1626,25015.6
"1627",1627,24574.4
"1628",1628,24469.7
"1629",1629,24490.2
"1630",1630,24807.5
"1631",1631,24842.7
"1632",1632,25243.2
"1633",1633,25054.3
"1634",1634,25019
"1635",1635,24409.7
"1636",1636,24319
"1637",1637,24346.9
"1638",1638,24783.7
"1639",1639,24739.3
"1640",1640,24782.4
"1641",1641,24416.7
"1642",1642,24551.7
"1643",1643,24701.3
"1644",1644,24703.6
"1645",1645,24743.8
"1646",1646,24687.5
"1647",1647,25025.7
"1648",1648,25107.6
"1649",1649,24279.1
"1650",1650,24375.1
"1651",1651,24540.6
"1652",1652,24387.5
"1653",1653,25065.3
"1654",1654,24529.7
"1655",1655,24550.7
"1656",1656,24425.6
"1657",1657,24854.7
"1658",1658,24248.5
"1659",1659,24478.8
"1660",1660,24370.9
"1661",1661,24704.5
"1662",1662,24545.3
"1663",1663,25007.9
"1664",1664,24751.5
"1665",1665,24410.5
"1666",1666,24498.8
"1667",1667,24673.2
"1668",1668,24419.3
"1669",1669,24938.8
"1670",1670,24628
"1671",1671,24671.9
"1672",1672,24918.7
"1673",1673,25168.4
"1674",1674,24832.1
"1675",1675,24061.5
"1676",1676,24573.6
"1677",1677,24057.1
"1678",1678,24742.3
"1679",1679,24749.2
"1680",1680,24835.6
"1681",1681,24492.8
"1682",1682,24624.1
"1683",1683,25130.3
"1684",1684,24799.8
"1685",1685,24332.6
"1686",1686,24595.6
"1687",1687,24510
"1688",1688,24616.4
"1689",1689,24840.2
"1690",1690,24877
"1691",1691,25241.5
"1692",1692,25032.4
"1693",1693,24449.3
"1694",1694,24469.8
"1695",1695,24684.3
"1696",1696,24794.4
"1697",1697,24807
"1698",1698,24516.4
"1699",1699,24429.3
"1700",1700,24093.2
"1701",1701,24601.6
"1702",1702,24518.9
"1703",1703,24671.7
"1704",1704,24938.7
"1705",1705,25026.1
"1706",1706,24444.6
"1707",1707,24726.7
"1708",1708,24677.9
"1709",1709,24736.4
"1710",1710,24051.8
"1711",1711,24706.5
"1712",1712,24593.4
"1713",1713,24501.5
"1714",1714,25068.7
"1715",1715,24633.8
"1716",1716,24688.6
"1717",1717,24651.2
"1718",1718,24507.1
"1719",1719,24264.1
"1720",1720,24811
"1721",1721,25012.7
"1722",1722,24778.7
"1723",1723,24968.4
"1724",1724,25024.8
"1725",1725,24580.9
"1726",1726,24587.6
"1727",1727,24657.9
"1728",1728,24646.4
"1729",1729,24887.1
"1730",1730,24469.1
"1731",1731,25282.5
"1732",1732,24727.2
"1733",1733,25381.8
"1734",1734,23877.3
"1735",1735,23900.3
"1736",1736,24371
"1737",1737,24332.5
"1738",1738,24475.7
"1739",1739,25318
"1740",1740,24376.9
"1741",1741,24165.9
"1742",1742,24750.9
"1743",1743,24352.4
"1744",1744,24275.4
"1745",1745,24588.3
"1746",1746,24389.8
"1747",1747,24349.3
"1748",1748,24520.5
"1749",1749,24020.5
"1750",1750,24584.7
"1751",1751,24977.8
"1752",1752,24361.8
"1753",1753,24467.3
"1754",1754,24357.1
"1755",1755,24887.4
"1756",1756,24643.5
"1757",1757,24701.2
"1758",1758,24543.2
"1759",1759,24597.9
"1760",1760,24600.6
"1761",1761,24358
"1762",1762,24706
"1763",1763,24590.4
"1764",1764,24521.2
"1765",1765,24871.7
"1766",1766,24532.9
"1767",1767,24306.9
"1768",1768,24964
"1769",1769,24396.7
"1770",1770,24445.7
"1771",1771,24427.3
"1772",1772,24542.7
"1773",1773,25054.4
"1774",1774,24986.6
"1775",1775,24893.7
"1776",1776,24880.2
"1777",1777,25098.1
"1778",1778,24640.6
"1779",1779,24646.8
"1780",1780,24959.9
"1781",1781,24835.5
"1782",1782,25008.5
"1783",1783,24706
"1784",1784,25183.2
"1785",1785,24445.1
"1786",1786,24612.9
"1787",1787,24592.8
"1788",1788,24487.6
"1789",1789,24294.2
"1790",1790,24761
"1791",1791,24284.6
"1792",1792,24806.7
"1793",1793,25124.8
"1794",1794,24828.9
"1795",1795,24363.1
"1796",1796,24601
"1797",1797,24686.2
"1798",1798,24573.8
"1799",1799,24604.5
"1800",1800,25382.2
"1801",1801,24664.2
"1802",1802,24318.5
"1803",1803,24723.6
"1804",1804,24821.8
"1805",1805,24524.2
"1806",1806,24835.4
"1807",1807,25196
"1808",1808,24788.3
"1809",1809,24570.5
"1810",1810,24523.5
"1811",1811,24488.5
"1812",1812,24643.3
"1813",1813,24786.4
"1814",1814,24907.5
"1815",1815,24740.2
"1816",1816,24727
"1817",1817,24475.9
"1818",1818,24617.7
"1819",1819,24271.1
"1820",1820,24658
"1821",1821,25018.8
"1822",1822,24640.4
"1823",1823,24672.2
"1824",1824,24515.2
"1825",1825,24707.2
"1826",1826,24762.4
"1827",1827,24386.5
"1828",1828,24654.5
"1829",1829,25034.1
"1830",1830,24683.4
"1831",1831,24742.5
"1832",1832,25324.7
"1833",1833,24117.9
"1834",1834,23885.9
"1835",1835,24593
"1836",1836,24120.3
"1837",1837,24179.6
"1838",1838,24527.9
"1839",1839,24510.9
"1840",1840,24767.4
"1841",1841,24567.6
"1842",1842,24796.5
"1843",1843,25079
"1844",1844,24632.7
"1845",1845,24421
"1846",1846,24816
"1847",1847,24560.8
"1848",1848,24494.5
"1849",1849,24579.6
"1850",1850,24457.9
"1851",1851,24788.2
"1852",1852,24651.4
"1853",1853,25242.1
"1854",1854,24714.3
"1855",1855,24118.5
"1856",1856,24411
"1857",1857,24965.1
"1858",1858,24691.2
"1859",1859,24390.5
"1860",1860,24499.8
"1861",1861,24997.9
"1862",1862,24518.5
"1863",1863,24597.4
"1864",1864,25177.5
"1865",1865,24068.9
"1866",1866,24682
"1867",1867,24711.3
"1868",1868,24478.9
"1869",1869,25013.3
"1870",1870,23935.9
"1871",1871,24034.8
"1872",1872,23980.6
"1873",1873,24525.2
"1874",1874,24499.9
"1875",1875,24506.5
"1876",1876,24522.7
"1877",1877,24390.6
"1878",1878,25043.7
"1879",1879,24840.9
"1880",1880,24786.5
"1881",1881,24723.7
"1882",1882,24780.4
"1883",1883,24085
"1884",1884,24424.1
"1885",1885,24814
"1886",1886,24878.8
"1887",1887,24860.7
"1888",1888,24657.6
"1889",1889,24124.5
"1890",1890,24232.5
"1891",1891,24754
"1892",1892,25088.7
"1893",1893,24757.1
"1894",1894,24924.3
"1895",1895,24490
"1896",1896,24368
"1897",1897,24823.3
"1898",1898,25059.1
"1899",1899,24588.9
"1900",1900,25193.4
"1901",1901,24784.5
"1902",1902,24800.6
"1903",1903,24903.2
"1904",1904,24356.9
"1905",1905,24554.7
"1906",1906,24754.6
"1907",1907,24447.4
"1908",1908,24447.2
"1909",1909,24190.4
"1910",1910,24718.7
"1911",1911,24699.7
"1912",1912,24724.6
"1913",1913,24816.1
"1914",1914,24720.4
"1915",1915,24857.6
"1916",1916,24774.4
"1917",1917,24133.7
"1918",1918,24196.8
"1919",1919,25003.9
"1920",1920,24899.4
"1921",1921,24466.6
"1922",1922,24488.1
"1923",1923,24395.9
"1924",1924,24411.3
"1925",1925,25062.5
"1926",1926,24776.3
"1927",1927,24544.9
"1928",1928,24150.1
"1929",1929,24346.6
"1930",1930,24573.6
"1931",1931,25106.7
"1932",1932,25067.3
"1933",1933,24586.2
"1934",1934,24510.1
"1935",1935,24380.1
"1936",1936,24093
"1937",1937,23945.5
"1938",1938,24503.7
"1939",1939,24867.1
"1940",1940,25094.2
"1941",1941,24668.4
"1942",1942,24679
"1943",1943,24550
"1944",1944,24527.7
"1945",1945,24355.6
"1946",1946,25018.6
"1947",1947,24373.2
"1948",1948,24366.9
"1949",1949,24599.9
"1950",1950,24592
"1951",1951,24608.2
"1952",1952,24687.9
"1953",1953,24678.2
"1954",1954,24739.7
"1955",1955,24545.8
"1956",1956,24308.6
"1957",1957,24478.7
"1958",1958,24730.1
"1959",1959,24520.2
"1960",1960,24900.7
"1961",1961,24705.3
"1962",1962,24706.8
"1963",1963,24614.5
"1964",1964,24594.7
"1965",1965,24694.1
"1966",1966,24787.1
"1967",1967,24645.8
"1968",1968,24535
"1969",1969,24816.5
"1970",1970,24705.2
"1971",1971,24959.1
"1972",1972,24803.4
"1973",1973,24726.8
"1974",1974,24995.8
"1975",1975,24912.6
"1976",1976,24698.3
"1977",1977,24921.5
"1978",1978,24475.7
"1979",1979,24651.4
"1980",1980,24335
"1981",1981,24551.4
"1982",1982,24655
"1983",1983,24917.4
"1984",1984,25109.2
"1985",1985,24405.6
"1986",1986,24360.4
"1987",1987,24371.6
"1988",1988,24105.7
"1989",1989,24457.8
"1990",1990,24210.8
"1991",1991,24670.1
"1992",1992,24854.8
"1993",1993,25037.2
"1994",1994,24909.9
"1995",1995,24651.5
"1996",1996,24654
"1997",1997,24416.2
"1998",1998,24221.8
"1999",1999,24680.5
"2000",2000,24758.2
