"param_iteration","timeperiod","Lifestage","mean_MR","sd_MR"
88,"Soon","Seedling",0.27705248653806,0.339806460965161
88,"Soon","Subadult",0.193046351084632,0.291497611513405
88,"After","Adult",0.0422728539185125,0.0886812359616691
88,"After","Seedling",0.0784097063591059,0.148520508402808
88,"After","Subadult",0.0624793522269063,0.119110648172131
89,"Soon","Adult",0.357434333477565,0.360170866209486
89,"Soon","Seedling",0.257604742112007,0.322005536789151
89,"Soon","Subadult",0.237504154243778,0.327378941600447
89,"After","Adult",0.101877516109793,0.153625406945991
89,"After","Seedling",0.0950057506532799,0.143746710332373
89,"After","Subadult",0.0935962622565032,0.154063868417224
90,"Soon","Adult",0.246444788908893,0.305175409424816
90,"Soon","Seedling",0.214689924036456,0.285457731395766
90,"Soon","Subadult",0.190360289407874,0.269712608654477
90,"After","Adult",0.0564466307511909,0.105249471908377
90,"After","Seedling",0.0997714012462621,0.162312834454833
90,"After","Subadult",0.0927613552735723,0.145988186701649
91,"Soon","Adult",0.0471183921696392,0.132273949184555
91,"Soon","Seedling",0.116628619383541,0.197638754445711
91,"Soon","Subadult",0.0590266304948219,0.1031702062953
91,"After","Adult",0.019101650574233,0.0551907914070346
91,"After","Seedling",0.0700555914013279,0.11523222963207
91,"After","Subadult",0.0437609699482705,0.0812114292839915
92,"Soon","Adult",0.276489411203158,0.330603869917982
92,"Soon","Seedling",0.274168785489202,0.317752045273536
92,"Soon","Subadult",0.246594506785866,0.298516472278691
92,"After","Adult",0.0892451559683273,0.149157672232223
92,"After","Seedling",0.169617549302046,0.220534723647112
92,"After","Subadult",0.125959683927393,0.199490976523285
93,"Soon","Adult",0.0704697645740019,0.173544146789902
93,"Soon","Seedling",0.109314348611026,0.16727581968621
93,"Soon","Subadult",0.0826169765324204,0.15896516063129
93,"After","Adult",0.0293567320376457,0.0647180061476836
93,"After","Seedling",0.0665008597946828,0.121248258975951
93,"After","Subadult",0.0617250338057278,0.116513882702979
94,"Soon","Adult",0.158845898694414,0.276552025645912
94,"Soon","Seedling",0.188259208495969,0.279466027938855
94,"Soon","Subadult",0.119820962890043,0.200883061067196
94,"After","Adult",0.0104146872852129,0.0326118548585005
94,"After","Seedling",0.0652091602421956,0.112033399398792
94,"After","Subadult",0.0521803601500114,0.106715339956057
95,"Soon","Adult",0.462725971529392,0.387176456917397
95,"Soon","Seedling",0.473813291953602,0.385234515089376
95,"Soon","Subadult",0.437146247926147,0.398421417490317
95,"After","Adult",0.13788301177088,0.212555533754044
95,"After","Seedling",0.158976239839749,0.215314865962796
95,"After","Subadult",0.16788316222988,0.216548375078484
96,"Soon","Adult",0.245171214461077,0.321986419697303
96,"Soon","Seedling",0.206704614228147,0.27490403372754
96,"Soon","Subadult",0.198969339592432,0.272687983589307
96,"After","Adult",0.044338290505084,0.094259153539696
96,"After","Seedling",0.108935414514337,0.159256980035028
96,"After","Subadult",0.0722484992836627,0.123004740571764
98,"Soon","Adult",0.328253863067368,0.354928113005981
98,"Soon","Seedling",0.25159097428252,0.31018136860956
98,"Soon","Subadult",0.252175566085116,0.305132396508885
98,"After","Adult",0.108582131747797,0.18715445911937
98,"After","Seedling",0.156591014586427,0.232157277601127
98,"After","Subadult",0.136750719911462,0.19979913355096
99,"Soon","Adult",0.250079732034789,0.315154985652357
99,"Soon","Seedling",0.242092197652961,0.301581800139575
99,"Soon","Subadult",0.18617421049806,0.261975524615441
99,"After","Adult",0.0766379184873051,0.129530147703137
99,"After","Seedling",0.0929327318344298,0.151435592428097
99,"After","Subadult",0.0828785281934381,0.13160153066107
100,"Soon","Adult",0.115568114139664,0.219822541347394
100,"Soon","Seedling",0.146286742502692,0.224178867994391
100,"Soon","Subadult",0.0911126256210802,0.151051973187451
100,"After","Adult",0.00757903869628137,0.0246694328119748
100,"After","Seedling",0.062742603285065,0.116205207600457
100,"After","Subadult",0.043979694222661,0.0841539813263512
101,"Soon","Adult",0.47737738455703,0.349362566305445
101,"Soon","Seedling",0.435679910893926,0.367895335938892
101,"Soon","Subadult",0.429611420493139,0.37358249796856
101,"After","Adult",0.072603409286316,0.129515291058616
101,"After","Seedling",0.109389446105249,0.165377481816783
101,"After","Subadult",0.11704617997936,0.169317618174242
102,"Soon","Adult",0.457457039692039,0.379972967407542
102,"Soon","Seedling",0.388178343916659,0.369149341639694
102,"Soon","Subadult",0.37370779872577,0.360975291331156
102,"After","Adult",0.0493928606833912,0.0900486771867756
102,"After","Seedling",0.105484433040696,0.158597004074982
102,"After","Subadult",0.0821305559854038,0.141988489203666
