"param_iteration","timeperiod","pop_struct","pop_size","mean_MR","sd_MR"
524,"Before",225143.525805198,256126,0.46565962762504,0.372558257910462
524,"Soon",1845018.10296623,2214216,0.0663331750651902,0.118551276844413
524,"After",2087470.84659324,2508061,0.0675235861792835,0.120182424423075
525,"Before",193849.266045475,248199,0.508219936161159,0.372715677549507
525,"Soon",1532015.0296595,2148305,0.0489459014395973,0.0996615948327656
525,"After",1744366.36102382,2431901,0.0500177535859361,0.100838436765919
526,"Before",86993.6706085613,234245,0.5721992892708,0.363734620189059
526,"Soon",887054.29914884,2016165,0.0641060673792601,0.119559029421669
526,"After",1011585.89914632,2288165,0.0629011861502974,0.116307666444475
527,"Before",203660.170618059,252637,0.595458908899721,0.358779307994018
527,"Soon",1601340.95986997,2142612,0.0624427219933251,0.11559936120723
527,"After",1805336.43944649,2425158,0.0628610302825795,0.116160168531546
528,"Before",234738.788294417,258061,0.429840530967023,0.369474309923544
528,"Soon",1907300.18786885,2228680,0.0482898143238305,0.0980730139162048
528,"After",2131125.24832376,2492142,0.0489266590710994,0.0992413978889763
529,"Before",146314.62948633,242893,0.649804881040344,0.341956483998827
529,"Soon",1102750.74443929,2087346,0.0259329316566537,0.070326050494095
529,"After",1233820.98522738,2366279,0.0257228740922423,0.0700099705970159
530,"Before",87416.4753658313,231340,0.405475792138602,0.351247253280421
530,"Soon",884847.150032276,2003346,0.0439037568080798,0.0949045388545747
530,"After",1020060.58111881,2300494,0.0434112775033314,0.0940832411904352
531,"Before",78837.8830754852,203055,0.479592180880557,0.374283562042056
531,"Soon",957063.766000511,2036792,0.1048375030069,0.164800946496227
531,"After",1103840.25929311,2334612,0.100126256377203,0.157232858345123
532,"Before",151223.681052207,230416,0.503718237701566,0.386035961480147
532,"Soon",1305342.09640718,2096782,0.0403931188502074,0.0895392911898877
532,"After",1496512.70205301,2412262,0.0396747915562147,0.088443080752723
533,"Before",134249.487088525,245187,0.466603320007268,0.362157801060015
533,"Soon",1197709.23183259,2078938,0.0520994515080711,0.10374721368254
533,"After",1364871.46529462,2356176,0.0510164804761667,0.101980371445436
534,"Before",174122.096956196,246950,0.627813148536869,0.351583979378605
534,"Soon",1510104.81478705,2154702,0.0525845920467902,0.103522360247919
534,"After",1688301.08163091,2412890,0.0524809165638245,0.103596698989623
535,"Before",89826.2070784781,237389,0.430957317749406,0.377395506802983
535,"Soon",898927.708615383,2031927,0.0468271338357485,0.097490466686701
535,"After",1012030.30288634,2284043,0.0469398048206886,0.0980294580612214
536,"Before",235718.596275622,262530,0.462887568616934,0.377276514300415
536,"Soon",1895381.56988564,2218132,0.0762985338598683,0.130701676309656
536,"After",2162734.43704498,2530670,0.0751855824975718,0.129650800645345
537,"Before",173859.956272026,251884,0.500209916231055,0.377173829413978
537,"Soon",1469911.82950915,2149035,0.052937640640907,0.104272807108719
537,"After",1666207.97113416,2444711,0.0521563117351254,0.1028089050782
538,"Before",93846.9550136402,237916,0.514686493224004,0.377911129492512
538,"Soon",955032.068658987,2015109,0.0976987870759265,0.158029470741059
538,"After",1130414.05866967,2372504,0.0863429089482813,0.142493439024165
539,"Before",105516.645428182,245904,0.519006617935285,0.376590206247203
539,"Soon",1038409.5646621,2061322,0.0565694433156737,0.108632742791414
539,"After",1166911.02439721,2333000,0.0558326990043984,0.108683594617524
540,"Before",84960.6762598699,229728,0.409940984219051,0.36412444698826
540,"Soon",926770.121917648,2042935,0.100059693377833,0.161245014778671
540,"After",1041169.96721859,2298838,0.0941632026722437,0.15352567755858
541,"Before",74113.4684177789,204257,0.619343804110914,0.346182399864263
541,"Soon",862615.506886547,2040435,0.0778693985325438,0.137208099595918
541,"After",965080.539478104,2299622,0.0671582552485874,0.122339451648827
542,"Before",227925.459520829,252401,0.529353203749697,0.370254407980888
542,"Soon",1826646.39188752,2190569,0.0423138710358146,0.090754786082748
542,"After",2070427.66762631,2483856,0.0421496815818531,0.0906010229403955
543,"Before",63928.9791790913,66511,0.645436505632565,0.379424278297746
543,"Soon",91687.1704163691,353750,0.0307914591441016,0.078217164101784
543,"After",217914.214505384,837911,0.0284962663527112,0.0737129844337637
544,"Before",107144.147252281,240876,0.542775516535733,0.36893658511412
544,"Soon",988351.256485031,2056897,0.0613182946485407,0.115705582593518
544,"After",1105541.10476158,2329351,0.0576582293444528,0.109657706416513
545,"Before",134842.4073274,249913,0.564098190100626,0.357724590100955
545,"Soon",1106169.81302218,2066604,0.0359471365307409,0.0845026000023168
545,"After",1266742.61340567,2374430,0.0357874856610841,0.0843983449554392
547,"Before",196525.198798533,254476,0.423980046217346,0.366018541958155
547,"Soon",1623278.79228755,2170301,0.0582165199705787,0.110051470052377
547,"After",1840039.79696786,2460615,0.0568902817127376,0.10855868181473
549,"Before",176891.232817956,247658,0.445704694331926,0.372923385677433
549,"Soon",1585751.46286302,2161608,0.156625461508587,0.219597177165544
549,"After",1801838.22767,2452476,0.149107074785865,0.209815319099993
550,"Before",222560.533844858,253075,0.49032018146303,0.361829425855766
550,"Soon",1802698.48368918,2189408,0.0497654843624787,0.100261747539083
550,"After",2069367.47234247,2513611,0.0504086295278803,0.10091371242677
551,"Before",158452.354163339,250529,0.5869222631316,0.36410111398859
551,"Soon",1365446.84290793,2134215,0.0476897969258035,0.0978768239246692
551,"After",1560511.72121259,2434794,0.0474548080321821,0.0976285568600601
552,"Before",227503.554348382,255199,0.472178104453763,0.364118956406548
552,"Soon",1829936.80565852,2175573,0.0648962796012599,0.117621969477484
552,"After",2130745.94774845,2527326,0.0639013863393492,0.116625664203866
553,"Before",171549.138149097,250727,0.381696696290909,0.348842185013125
553,"Soon",1480651.03649987,2161302,0.0562066484812254,0.107799426268935
553,"After",1649852.25155141,2406608,0.0557220948107347,0.107081507224894
554,"Before",198975.647703518,252531,0.639311123208621,0.339943592007069
554,"Soon",1540154.68127675,2156840,0.0493136797382268,0.0993691371937956
554,"After",1727255.54696833,2432260,0.0494274922506672,0.100154728803445
555,"Before",96182.8790199675,232247,0.454704249645431,0.37826881309177
555,"Soon",992541.747463344,2029247,0.0572053797797998,0.109995702491279
555,"After",1138905.16802784,2298773,0.0561754273736906,0.108242899493368
556,"Before",146826.378758939,243614,0.566388619399946,0.358040154238837
556,"Soon",1098507.03755997,2058377,0.0361085017955432,0.0839246990131541
556,"After",1282803.91828702,2384869,0.0360320343191801,0.0837246983107448
557,"Before",189631.870413071,251537,0.622408016274522,0.351416362747045
557,"Soon",1509432.56488613,2136233,0.0586288364955693,0.111432744215393
557,"After",1735676.19125387,2451413,0.05693292197332,0.10935289108521
558,"Before",226336.920292225,259094,0.530339648459906,0.364245607188603
558,"Soon",1891839.32878958,2235230,0.15617040947305,0.215254586860206
558,"After",2125677.38255303,2512816,0.146168417291968,0.20479240722899
559,"Before",179208.292020307,248171,0.347833126440222,0.352509836037801
559,"Soon",1422029.08068869,2111288,0.05464880594529,0.106616150440216
559,"After",1631997.0582323,2427672,0.0569954585317111,0.110300230450377
560,"Before",225121.572016371,250375,0.515925380132223,0.376295192816002
560,"Soon",1786266.71656242,2174235,0.0626987309653215,0.115178683657673
560,"After",2036344.35531156,2484236,0.0637402934760199,0.117012010219386
561,"Before",200769.895873571,245160,0.430210986451144,0.36772276735717
561,"Soon",1699659.42023928,2193144,0.0561249773270976,0.107641126606928
561,"After",1934231.29966126,2490467,0.0564993769612563,0.10832498927081
562,"Before",105463.944884535,239275,0.65406861862061,0.342377650906498
562,"Soon",1015129.95091227,2037716,0.0622048023538339,0.115946784393772
562,"After",1161406.97605865,2340268,0.0605457469360207,0.113519764120668
563,"Before",189071.702562758,249953,0.492253591115732,0.369308857830882
563,"Soon",1608921.99997385,2183008,0.0764345344043412,0.131166932775018
563,"After",1813854.11959666,2466967,0.0756513503218603,0.130023337164285
564,"Before",185055.146623911,246929,0.490630871962298,0.38283751583879
564,"Soon",1519957.29422307,2141719,0.0551486117687469,0.107513164882266
564,"After",1732225.1005194,2451537,0.0552824543740129,0.107014103464955
565,"Before",174466.458962395,242270,0.626039547071333,0.353355437272885
565,"Soon",1503943.07761421,2102978,0.0673219151403566,0.119953238482368
565,"After",1750880.74622167,2446944,0.0669490511458838,0.119854630480126
566,"Before",67846.5787285834,236744,0.544887057953482,0.368242973045974
566,"Soon",621881.66793915,1856562,0.0264053951373874,0.0725048470905063
566,"After",754469.664711301,2254954,0.0263892449377523,0.0726658002739325
567,"Before",242005.689134771,259757,0.431370843700678,0.349949401284481
567,"Soon",1996942.10415647,2208638,0.0972992682220644,0.153973257401739
567,"After",2289540.13058051,2541630,0.100747003450133,0.157255789087552
568,"Before",222374.159200552,250982,0.577638817722416,0.364011766188914
568,"Soon",1590934.00481205,2143139,0.0275567852957964,0.0719384281711634
568,"After",1785482.91417491,2413542,0.026981325044253,0.071352845224419
569,"Before",239618.090927557,255109,0.600977450682864,0.353169887593381
569,"Soon",1922492.91611388,2205787,0.0480875703886622,0.0980603573396337
569,"After",2191087.12324705,2519770,0.048703748639558,0.0988720294851407
570,"Before",92538.9174633636,221171,0.625599986943377,0.347221387975816
570,"Soon",953354.042902653,1989497,0.0420664876854591,0.0923117880469285
570,"After",1081723.28012446,2274871,0.0419940238330861,0.0922920280312708
571,"Before",187776.797178104,254662,0.590903815285505,0.36724798992091
571,"Soon",1518114.29022448,2148157,0.0496340951158103,0.0993062141867553
571,"After",1720474.05770028,2434188,0.0495072734764904,0.0996042055366407
572,"Before",168818.261106682,251600,0.488857456426159,0.379253827096963
572,"Soon",1443826.86460921,2132423,0.051030245377133,0.101882522389727
572,"After",1642566.2391389,2425244,0.0518101821512009,0.103390483288535
573,"Before",197639.453781642,254853,0.488778954758909,0.36962380119831
573,"Soon",1603737.98984817,2166748,0.0502159318342078,0.100529926669959
573,"After",1827188.98487173,2466365,0.049857988671529,0.100406063535585
574,"Before",184577.418243866,248509,0.45860601369901,0.363509963682243
574,"Soon",1445595.82783642,2106571,0.0420390889984097,0.0904524725898864
574,"After",1669184.60911246,2438191,0.0422244185543836,0.0913876813294441
575,"Before",228350.064169392,249450,0.642543174410449,0.344414015419871
575,"Soon",1850787.59912419,2176198,0.0357597002523738,0.0824466442893653
575,"After",2129075.87795097,2498801,0.0361619521862371,0.0829173998272196
576,"Before",241054.078931439,262238,0.473761543942417,0.366694890642016
576,"Soon",1913293.56229328,2235356,0.0526486461121977,0.10287339258877
576,"After",2169574.55863636,2536174,0.0522094338101671,0.102466720643946
577,"Before",234964.757435256,256374,0.528212681257254,0.378070287206922
577,"Soon",1959082.69584738,2222437,0.104707587264082,0.16226939720877
577,"After",2254473.26186753,2553448,0.107487200894381,0.164720966676867
578,"Before",234665.457076495,260554,0.514464037099412,0.368437573499861
578,"Soon",1927380.86623253,2219105,0.116896156369555,0.17436007187018
578,"After",2211452.60678373,2546696,0.120762297174075,0.177563279375819
579,"Before",197654.353416956,249550,0.525193622491754,0.364286844596036
579,"Soon",1642921.14187775,2169782,0.0555103279233512,0.107266529581573
579,"After",1870716.31694154,2463307,0.054836994851398,0.106260249246923
580,"Before",113314.997258465,238859,0.549105780475703,0.367730800315693
580,"Soon",1149302.67106655,2084503,0.0997049718992204,0.158725835466695
580,"After",1312026.80884357,2373781,0.0982550457278444,0.154818971280044
581,"Before",124343.608266226,244784,0.524049629766923,0.381029530916426
581,"Soon",1143563.60863137,2089131,0.0568438007821082,0.109470886542659
581,"After",1304423.80404997,2371794,0.0566394638326962,0.108389990727198
582,"Before",232088.993797943,254800,0.528835863124163,0.357471390843137
582,"Soon",1920078.37881719,2225147,0.063076218551785,0.115337221283749
582,"After",2182096.26726747,2527182,0.0625219073975099,0.114759933518837
583,"Before",71892.2587830016,225543,0.615082101779811,0.354641326552698
583,"Soon",755027.583112759,1971978,0.0981873869154885,0.162084085354155
583,"After",860637.96225058,2258296,0.0855158838970077,0.14207736480994
584,"Before",223757.819117675,253859,0.561015085464214,0.360720681016806
584,"Soon",1866512.06744885,2242649,0.0459228445808048,0.0949253768767474
584,"After",2078436.50974442,2502575,0.0463750311666318,0.09574409561204
585,"Before",174581.219569055,241199,0.468493250815952,0.371057426401319
585,"Soon",1372484.82773239,2095211,0.0369008554675426,0.0849546190872392
585,"After",1582473.10581767,2425067,0.0367319217665934,0.0847913189247098
586,"Before",150681.242261988,241882,0.398894334796115,0.361025965111948
586,"Soon",1270894.97547355,2092069,0.0659305224132379,0.119736313789306
586,"After",1437366.74063626,2357427,0.0632456900221654,0.116769403535078
587,"Before",79026.8844760916,237649,0.470780436472667,0.371380550689319
587,"Soon",816730.428622295,2015876,0.0993410334673834,0.16300297110374
587,"After",911189.988082991,2248384,0.0875040168107494,0.144470044598194
588,"Before",97570.7811863501,242706,0.528592160435383,0.373065527206656
588,"Soon",936092.932788601,2022551,0.0438649116698834,0.0948568593533484
588,"After",1062978.4514158,2306350,0.0437832235634577,0.0945631856615211
589,"Before",162256.82201435,245629,0.515142850550974,0.368380081103304
589,"Soon",1424810.8529472,2139888,0.0540955654858347,0.105840045378524
589,"After",1641106.12010231,2460199,0.0536182037923995,0.10528690779434
590,"Before",194016.617624423,250739,0.513066249688055,0.378771952498252
590,"Soon",1709062.16785391,2190109,0.115812151658811,0.175230546654753
590,"After",1938232.05369916,2488777,0.121468790734939,0.179129870817183
591,"Before",160607.53473586,251974,0.432454533556964,0.358463528841847
591,"Soon",1232632.42599832,2082412,0.0438055378875699,0.0940746466049934
591,"After",1424260.86758473,2391291,0.0447074648974081,0.0948566448919596
592,"Before",80694.6068295627,242689,0.449697823903411,0.371455289682836
592,"Soon",764372.625442857,2002325,0.0467760461035021,0.09998989707995
592,"After",873569.983564,2295353,0.044480489950462,0.0946788292247967
593,"Before",128139.272571912,243057,0.543390222132968,0.370553289249739
593,"Soon",1049039.1888362,2067886,0.0423680837379591,0.092837993780485
593,"After",1218451.50026522,2365847,0.0424463571217089,0.0928719421076655
594,"Before",234544.03229698,258568,0.470901240138571,0.37215747315183
594,"Soon",1916956.22168201,2215874,0.0655129507145184,0.119506674582766
594,"After",2192680.42547353,2536625,0.0663521319459396,0.12013038871143
595,"Before",219433.379244907,251798,0.471332065896598,0.367025574918042
595,"Soon",1842082.1910316,2202046,0.0645437146553091,0.117679096262622
595,"After",2081830.50238075,2489406,0.0654960626073682,0.118998942824379
596,"Before",82991.7841367565,237601,0.712485078649083,0.31719417546702
596,"Soon",775087.450484511,1976105,0.0380247965454893,0.0874633289749909
596,"After",854997.985310026,2213174,0.0367478108443261,0.0857203362377567
597,"Before",175310.019795696,246779,0.547653863506237,0.361514571311398
597,"Soon",1461963.04383184,2128168,0.052694104616863,0.104036666923571
597,"After",1682867.20711683,2448204,0.0534672122911509,0.104631133931891
598,"Before",97802.7004333055,242126,0.381924591341909,0.358686117915562
598,"Soon",848673.295820462,2007894,0.0400954081039104,0.0894994621488565
598,"After",988549.529448563,2303975,0.0398981563040749,0.0889462038427439
599,"Before",85051.4247283351,233994,0.56214210846082,0.36668451677651
599,"Soon",877472.189479679,2046023,0.0914548472054255,0.15578944931265
599,"After",968579.346779755,2285973,0.0825206663469072,0.138528571599425
600,"Before",214677.306339352,254830,0.461124162269901,0.38441317804345
600,"Soon",1705888.38108962,2178225,0.049148188358581,0.100059617255644
600,"After",1892363.37928187,2430289,0.0495182451158262,0.10026784965697
601,"Before",222766.073786063,258810,0.572658097495421,0.35532769738575
601,"Soon",1845697.85064591,2204451,0.117656892451656,0.175197155772194
601,"After",2115558.7824884,2524166,0.115302037488774,0.174304806223349
602,"Before",124120.219586307,242810,0.556360903710185,0.362186635715848
602,"Soon",978315.361032129,2059634,0.0345446681630287,0.0824978682479298
602,"After",1101879.99432672,2321537,0.0337781972780574,0.0819733073036796
603,"Before",178018.429828565,238911,0.435882730071235,0.366683024227914
603,"Soon",1598437.5245219,2133838,0.0726222211959013,0.128608216231103
603,"After",1809578.99948957,2427081,0.0668842886628169,0.121652730314852
604,"Before",8926.59157954919,50759,0.407541816763882,0.378302513279925
604,"Soon",35016.7470801221,140823,0.0405548138948562,0.0979008989297954
604,"After",80697.6248254249,334188,0.0369101665545809,0.0847316641346671
605,"Before",225338.478045879,249350,0.65560157353403,0.341097848309159
605,"Soon",1887436.50184383,2180612,0.0476762303423811,0.0971881741206972
605,"After",2142228.93621793,2480071,0.0475181767022577,0.0981982439685865
606,"Before",227283.476429117,257176,0.500068636736437,0.374106178241646
606,"Soon",1858611.23081477,2235403,0.0562309536086237,0.107061640326057
606,"After",2074920.05450087,2492388,0.0553056386688331,0.106033574787061
607,"Before",145181.402986802,241414,0.6101121316517,0.360544142849054
607,"Soon",1315091.47074133,2132009,0.0455299640254058,0.0949874206297011
607,"After",1480178.13166651,2394657,0.0457874389540247,0.0957697232215816
608,"Before",217694.364610403,249678,0.536297520175026,0.357784393597805
608,"Soon",1820549.57536284,2200435,0.057765703629628,0.10917075138598
608,"After",2064054.90904471,2500340,0.0582083598313404,0.109934583334477
609,"Before",135460.234194729,249089,0.56166705606033,0.378242883714521
609,"Soon",1165340.75612497,2069371,0.0445545472067395,0.0944484930739883
609,"After",1303306.01424466,2314181,0.043524319163154,0.0927729944443764
610,"Before",167801.066460767,243250,0.362135574284717,0.350844132218602
610,"Soon",1504640.34813604,2143079,0.080841568267784,0.135766497884891
610,"After",1730529.17485262,2470464,0.0834258849885363,0.138313031037031
611,"Before",99644.0576859291,236587,0.569748977386007,0.377522647171423
611,"Soon",895547.807185642,2008025,0.0393044665545191,0.0892616371409191
611,"After",1045859.20584595,2316005,0.0388304881925129,0.0889587854688273
612,"Before",203812.554880466,251147,0.520096353520068,0.379336639336243
612,"Soon",1680191.38451917,2174754,0.0570126638510119,0.108567411280474
612,"After",1932512.71168347,2504093,0.0565817388817637,0.107833906661585
613,"Before",234239.369229013,258424,0.341102332312113,0.342710862535949
613,"Soon",1887496.9390719,2208707,0.0481810718451707,0.0983483754821938
613,"After",2143537.54367403,2511791,0.0471725547882103,0.0972424633429461
614,"Before",206319.655183785,249053,0.474108784503095,0.36949731596783
614,"Soon",1551831.96754423,2133704,0.064917549033724,0.119850792190871
614,"After",1778539.29757456,2439739,0.06629535277746,0.121445037074093
615,"Before",167984.812533523,242230,0.45464857202309,0.366336409209662
615,"Soon",1449492.57564528,2122760,0.0648997938849298,0.118358299694817
615,"After",1662693.95389324,2437725,0.064149072781359,0.118033825623293
616,"Before",122599.701547338,245988,0.580178579108798,0.366396547629712
616,"Soon",1219996.88453919,2090429,0.0885671943884206,0.144661736661322
616,"After",1395549.62075701,2384775,0.0907844481850199,0.147783546688758
617,"Before",225628.976548566,252307,0.470151652349603,0.360775708509719
617,"Soon",1868377.35217728,2217321,0.060082639761307,0.112280862169326
617,"After",2100874.86171165,2505525,0.0602976463320215,0.112496027996494
618,"Before",153933.295003098,243232,0.557234120483015,0.380831903927211
618,"Soon",1333868.01681121,2112268,0.0553702665696691,0.107151891341022
618,"After",1540524.95619368,2424449,0.0544988137657784,0.106295092162007
619,"Before",174347.464199697,247345,0.6366245289359,0.352863440124713
619,"Soon",1547206.98127186,2161982,0.138374901170468,0.198383616517427
619,"After",1750181.79484517,2455730,0.130698603474781,0.189228800181862
620,"Before",95183.2327545289,240213,0.339393481804201,0.346987951370239
620,"Soon",911468.674860339,2016742,0.0443805705913836,0.0953447241231739
620,"After",1028733.77876508,2280314,0.0439889701086039,0.0951362281342876
621,"Before",75002.0729427491,238562,0.636327109968286,0.350486557671584
621,"Soon",702845.47761685,1928579,0.040457021874251,0.0918636478466424
621,"After",815083.813966089,2244645,0.0398520109328514,0.0902471992615439
622,"Before",225550.964889736,256663,0.605619627574548,0.358180272118633
622,"Soon",1843215.96667481,2191761,0.0515225154547677,0.102044570012153
622,"After",2115629.62298663,2519421,0.0514415866897341,0.102215777347825
623,"Before",210085.297480032,253503,0.565094219580875,0.37958693205939
623,"Soon",1712504.8589972,2167303,0.0677057300570648,0.122736474905381
623,"After",1941635.1209672,2449490,0.0676001087027627,0.122339957765738
624,"Before",192736.856434662,243567,0.495461334164654,0.380300667642311
624,"Soon",743514.838734468,1970108,0.0422800230312289,0.0932055115019797
624,"After",845532.95091377,2273784,0.0403449566670734,0.0901234934075138
625,"Before",117003.241750163,241992,0.350293788500474,0.347199102720415
625,"Soon",1081710.09480376,2057790,0.0483799470430263,0.0997524205076961
625,"After",1227527.1068891,2341789,0.0479243125302001,0.0988603236915271
626,"Before",173842.248439957,247779,0.461932843006096,0.372971825968105
626,"Soon",1450221.30514059,2133339,0.0445412081896008,0.0937836715326789
626,"After",1664753.99183579,2451571,0.0445128385845319,0.0939566333513984
627,"Before",223565.788615812,258797,0.514007687961674,0.372380311492089
627,"Soon",1814262.15703897,2200612,0.0802658306241756,0.134255214572851
627,"After",2069901.95260114,2500901,0.0763547934861798,0.130638761210231
628,"Before",228019.427537147,251755,0.567705618575742,0.363123603035304
628,"Soon",1893924.04872142,2191922,0.0797323378272804,0.136154302311187
628,"After",2124002.25845443,2461074,0.0761504746685915,0.131105499139216
629,"Before",211641.624298719,257871,0.577101515310843,0.359539310533425
629,"Soon",1743517.74360725,2187589,0.0947779079004656,0.149616712826207
629,"After",1987801.77113177,2497508,0.0932959413502376,0.14981060401142
630,"Before",237327.991680175,257751,0.481011758364586,0.37104338816447
630,"Soon",1953741.78194531,2219527,0.0575541890054985,0.109398571849678
630,"After",2200164.62692044,2507963,0.0583624884060044,0.11077839311095
631,"Before",109602.693865177,244200,0.445615347575014,0.373233846955967
631,"Soon",867365.276040025,2063151,0.0447473360540006,0.0965424955280589
631,"After",996512.383218653,2349127,0.0421435436122049,0.0914855791182131
632,"Before",117314.356908636,236507,0.567454499325066,0.37317876944015
632,"Soon",1207559.37744264,2105036,0.0716684337785109,0.126229221066458
632,"After",1386108.99317394,2405118,0.070854562522092,0.12538815179016
633,"Before",213406.298699149,251430,0.542229483592338,0.383870115012894
633,"Soon",1804352.2096678,2203896,0.0685617740967196,0.122988821251166
633,"After",2035209.31456433,2494030,0.0668233877014114,0.120538934204643
634,"Before",173499.182951574,242863,0.596360903587105,0.372588842279958
634,"Soon",1463683.30524907,2138755,0.0473596309846235,0.0975990433760813
634,"After",1662909.19050249,2441003,0.0479347693072405,0.0984004576231954
635,"Before",236828.100381984,256995,0.485402074355995,0.366751281621545
635,"Soon",1925424.66342919,2217971,0.0424805509386881,0.0908891445681892
635,"After",2185492.83512068,2522844,0.0413993299106572,0.0894338897131943
636,"Before",236390.77557126,258318,0.648383497385657,0.346275091372101
636,"Soon",1902756.01877894,2197215,0.0555876061012206,0.107453695081124
636,"After",2198456.89335354,2534234,0.0564942852764973,0.108738485251008
637,"Before",28626.3063575613,118857,0.738940902239247,0.302344313752337
637,"Soon",141604.417894435,526175,0.0309526517422148,0.0794477738858753
637,"After",427507.919953801,1678223,0.0274981148331884,0.0738263360093298
638,"Before",145673.632184443,240596,0.49667288549415,0.384352898750053
638,"Soon",1327399.32865416,2094307,0.060383688045945,0.113417150187255
638,"After",1538083.55084922,2417372,0.060851432844158,0.113819363133714
639,"Before",148596.97538811,248420,0.645060668140482,0.337745157855192
639,"Soon",1307189.83499929,2116824,0.057470069733294,0.109804177569635
639,"After",1476119.23528689,2394021,0.0575205120973598,0.109799383855079
640,"Before",164410.207759195,239439,0.547820745250329,0.371907035577159
640,"Soon",1346169.79220913,2107973,0.0364969238288222,0.0845491171570806
640,"After",1540046.34120835,2406819,0.0368146816751663,0.0849974340020242
641,"Before",210071.410899115,250980,0.524464603826435,0.366386545276694
641,"Soon",1804132.29269118,2194351,0.122071846535109,0.182606739915332
641,"After",2040300.32312081,2491191,0.124583473110228,0.183926799950267
642,"Before",61494.800283147,235364,0.542323913083552,0.376277198025873
642,"Soon",587826.087279689,1945590,0.149548077571799,0.226843817506185
642,"After",679217.903011657,2258438,0.10969087064241,0.170557536333279
643,"Before",235653.947154008,253040,0.537050366165172,0.382460916942967
643,"Soon",1973478.32685392,2204459,0.0395971726936373,0.0864021937362058
643,"After",2242723.4691123,2503693,0.0396593240242264,0.0869894683314509
644,"Before",225449.169249009,254257,0.525657229289308,0.372706321161437
644,"Soon",1845784.41181237,2212708,0.0698869401414844,0.123286398334973
644,"After",2113801.73647969,2530756,0.069053648975648,0.122881798667366
645,"Before",55356.3738196115,217046,0.379945737514748,0.351956148933564
645,"Soon",473691.434000185,1647702,0.0346509710895567,0.0842890531028773
645,"After",643702.062201967,2201248,0.0341947485918248,0.0831195067805099
646,"Before",102266.881384576,242182,0.534952592536164,0.377635576294087
646,"Soon",918329.584530116,2044088,0.0402025115913931,0.0897257895433981
646,"After",1006760.81400073,2257816,0.0391977826763484,0.088196212855709
647,"Before",3151.15097096906,12134,0.26882764614372,0.298000282078975
647,"Soon",15403.0545501675,64889,0.0582594816823441,0.113512697229951
647,"After",4405.09159633513,22429,0.0436422200242776,0.0929176075660641
648,"Before",213062.377423473,250176,0.492367118325834,0.368629380885273
648,"Soon",1807978.42676891,2203762,0.0829848442499122,0.139316474475667
648,"After",2052819.925881,2501160,0.0812324962554094,0.136569776285333
649,"Before",164983.314631284,248597,0.507784879748025,0.378355782118485
649,"Soon",1372595.2648456,2108070,0.0538242726392289,0.105476828845375
649,"After",1555024.26800472,2390169,0.0544785340619656,0.10627692869358
650,"Before",244395.510054439,253514,0.545291624176304,0.363864868254305
650,"Soon",1909840.02943057,2179242,0.0274756214164421,0.0709937625378587
650,"After",2167376.02698268,2471452,0.0264070319079499,0.0696878291802346
651,"Before",106637.10564122,217589,0.470040622874606,0.371633788675017
651,"Soon",1122520.93651472,2087247,0.0532023636657812,0.10479454961823
651,"After",1229491.9434016,2298997,0.0519214808004688,0.103191735574543
652,"Before",99520.2058535973,237314,0.555135068581659,0.370534595736167
652,"Soon",976364.484836328,2040045,0.113591530296454,0.178749819558909
652,"After",1124529.59152806,2336432,0.105900717963008,0.16348463305383
653,"Before",63503.2663735189,229285,0.479897067617803,0.374180034051521
653,"Soon",645628.645358835,1952144,0.108079978871649,0.175801728863297
653,"After",789549.512596335,2293150,0.0854553083346602,0.142492450241194
654,"Before",238327.551218589,258060,0.501186442250381,0.356452910248409
654,"Soon",1916296.81988921,2211586,0.0503167038529003,0.100428127611595
654,"After",2170927.07815665,2508198,0.0500442952367117,0.0996742787800366
655,"Before",222309.469818059,255291,0.52575087005875,0.365738443705414
655,"Soon",1725492.49801654,2160346,0.0426917333865931,0.0913653964500922
655,"After",1981679.84780067,2491546,0.0415255294606691,0.0898639049789683
656,"Before",201968.07193813,225384,0.643762749919188,0.340100020368499
656,"Soon",819896.059682149,1998486,0.0308458181099738,0.077330888709623
656,"After",977361.749518924,2334966,0.0300437977839932,0.0760430856932721
657,"Before",201183.421576185,253990,0.626711409797263,0.349092696880893
657,"Soon",1655323.16366905,2163413,0.0604213530335376,0.112520830899909
657,"After",1895538.9688333,2480114,0.0601907421066555,0.112836624406716
658,"Before",109966.538877446,238193,0.432100075282171,0.354403978701049
658,"Soon",1027919.59602874,2086428,0.0503400644556316,0.102058170616252
658,"After",1165682.86086319,2377154,0.048238316135472,0.0988002900966256
659,"Before",235677.157502974,259037,0.598057815794296,0.373720982351327
659,"Soon",1874822.71430628,2199179,0.0497512515708216,0.0993306850656573
659,"After",2141384.78271113,2519426,0.0497581868734514,0.0992542536999179
660,"Before",131297.87570661,239961,0.480813260389767,0.372625992396683
660,"Soon",1130915.58247949,2055951,0.0518183952810655,0.104322429545284
660,"After",1287908.03862501,2356777,0.050525032085459,0.102505912588263
661,"Before",225937.076655423,243682,0.566376010898248,0.374228295844715
661,"Soon",1750972.72207423,2149195,0.0350327834640299,0.0820306622880281
661,"After",2000473.16475473,2430286,0.0335068807499592,0.0799208817226882
662,"Before",225139.019509104,246391,0.610366313851712,0.351477947154261
662,"Soon",1643885.93252964,2127786,0.0288964468585125,0.0735274066094524
