"","time","MR_mean_summ","MR_sd_summ","maladaptation_time"
"1246",1246,0.115695384666601,0.180034230189346,1
"1247",1247,0.112093903332236,0.176837364775434,1
"1248",1248,0.108903854766706,0.173980204062378,1
"1249",1249,0.11566741077948,0.176334553921299,1
"1250",1250,0.116421824983957,0.178144252277568,1
"1251",1251,0.115258597497227,0.180245808751598,1
"1252",1252,0.118564880709971,0.18394938167476,0
"1253",1253,0.122127325892996,0.18604439414809,1
"1254",1254,0.13763020336619,0.200494600556611,0
"1255",1255,0.133477002940155,0.206503968773904,0
"1256",1256,0.122644377397102,0.191663200727202,0
"1257",1257,0.121899899683896,0.189283551363491,0
"1258",1258,0.122002841642794,0.185486401917807,0
"1259",1259,0.117538312613608,0.184415241224723,1
"1260",1260,0.113779290523718,0.181718986665142,0
"1261",1261,0.117229714546499,0.183583064078676,0
"1262",1262,0.127731100719673,0.190705152804171,0
"1263",1263,0.114579548093242,0.183681732479432,0
"1264",1264,0.144286150212564,0.221761631491519,0
"1265",1265,0.146105128222074,0.218241779481021,0
"1266",1266,0.137817080680786,0.210625669932554,0
"1267",1267,0.138918979531273,0.214522104637812,0
"1268",1268,0.131828407328519,0.202875515595325,1
"1269",1269,0.120796559690424,0.186413485729977,1
"1270",1270,0.118703550045028,0.187149038510993,0
"1271",1271,0.111292184579633,0.181366593279476,1
"1272",1272,0.118119644959433,0.188739533012772,0
"1273",1273,0.120863129059768,0.184232104304466,1
"1274",1274,0.112145287282434,0.178642619118365,1
"1275",1275,0.130640323908101,0.201737132930054,0
"1276",1276,0.118275254258018,0.185815392159258,1
"1277",1277,0.110581497434278,0.180777120527492,1
"1278",1278,0.114454402367069,0.179797952626802,1
"1279",1279,0.120887594392968,0.189231609962756,0
"1280",1280,0.117180443546224,0.182971803278106,1
"1281",1281,0.12091522520287,0.193071117592304,0
"1282",1282,0.124372250799246,0.190340451132191,1
"1283",1283,0.124309871465509,0.190354932485166,0
"1284",1284,0.114917460506761,0.181155278169453,1
"1285",1285,0.11269628773644,0.1806054509101,1
"1286",1286,0.116763290670193,0.183151330408145,1
